date_key,full_date,day_of_week,day_number,month_number,month_name,quarter,year,is_weekend,is_holiday
20220101,2022-01-01,Saturday,1,1,January,1,2022,TRUE,FALSE
20220102,2022-01-02,Sunday,2,1,January,1,2022,TRUE,FALSE
20220103,2022-01-03,Monday,3,1,January,1,2022,FALSE,FALSE
20220104,2022-01-04,Tuesday,4,1,January,1,2022,FALSE,FALSE
20220105,2022-01-05,Wednesday,5,1,January,1,2022,FALSE,FALSE
20220106,2022-01-06,Thursday,6,1,January,1,2022,FALSE,FALSE
20220107,2022-01-07,Friday,7,1,January,1,2022,FALSE,FALSE
20220108,2022-01-08,Saturday,8,1,January,1,2022,TRUE,FALSE
20220109,2022-01-09,Sunday,9,1,January,1,2022,TRUE,FALSE
20220110,2022-01-10,Monday,10,1,January,1,2022,FALSE,FALSE
20220111,2022-01-11,Tuesday,11,1,January,1,2022,FALSE,FALSE
20220112,2022-01-12,Wednesday,12,1,January,1,2022,FALSE,FALSE
20220113,2022-01-13,Thursday,13,1,January,1,2022,FALSE,FALSE
20220114,2022-01-14,Friday,14,1,January,1,2022,FALSE,FALSE
20220115,2022-01-15,Saturday,15,1,January,1,2022,TRUE,FALSE
20220116,2022-01-16,Sunday,16,1,January,1,2022,TRUE,FALSE
20220117,2022-01-17,Monday,17,1,January,1,2022,FALSE,FALSE
20220118,2022-01-18,Tuesday,18,1,January,1,2022,FALSE,FALSE
20220119,2022-01-19,Wednesday,19,1,January,1,2022,FALSE,FALSE
20220120,2022-01-20,Thursday,20,1,January,1,2022,FALSE,FALSE
20220121,2022-01-21,Friday,21,1,January,1,2022,FALSE,FALSE
20220122,2022-01-22,Saturday,22,1,January,1,2022,TRUE,FALSE
20220123,2022-01-23,Sunday,23,1,January,1,2022,TRUE,FALSE
20220124,2022-01-24,Monday,24,1,January,1,2022,FALSE,FALSE
20220125,2022-01-25,Tuesday,25,1,January,1,2022,FALSE,FALSE
20220126,2022-01-26,Wednesday,26,1,January,1,2022,FALSE,FALSE
20220127,2022-01-27,Thursday,27,1,January,1,2022,FALSE,FALSE
20220128,2022-01-28,Friday,28,1,January,1,2022,FALSE,FALSE
20220129,2022-01-29,Saturday,29,1,January,1,2022,TRUE,FALSE
20220130,2022-01-30,Sunday,30,1,January,1,2022,TRUE,FALSE
20220131,2022-01-31,Monday,31,1,January,1,2022,FALSE,FALSE
20220201,2022-02-01,Tuesday,1,2,February,1,2022,FALSE,FALSE
20220202,2022-02-02,Wednesday,2,2,February,1,2022,FALSE,FALSE
20220203,2022-02-03,Thursday,3,2,February,1,2022,FALSE,FALSE
20220204,2022-02-04,Friday,4,2,February,1,2022,FALSE,FALSE
20220205,2022-02-05,Saturday,5,2,February,1,2022,TRUE,FALSE
20220206,2022-02-06,Sunday,6,2,February,1,2022,TRUE,FALSE
20220207,2022-02-07,Monday,7,2,February,1,2022,FALSE,FALSE
20220208,2022-02-08,Tuesday,8,2,February,1,2022,FALSE,FALSE
20220209,2022-02-09,Wednesday,9,2,February,1,2022,FALSE,FALSE
20220210,2022-02-10,Thursday,10,2,February,1,2022,FALSE,FALSE
20220211,2022-02-11,Friday,11,2,February,1,2022,FALSE,FALSE
20220212,2022-02-12,Saturday,12,2,February,1,2022,TRUE,FALSE
20220213,2022-02-13,Sunday,13,2,February,1,2022,TRUE,FALSE
20220214,2022-02-14,Monday,14,2,February,1,2022,FALSE,FALSE
20220215,2022-02-15,Tuesday,15,2,February,1,2022,FALSE,FALSE
20220216,2022-02-16,Wednesday,16,2,February,1,2022,FALSE,FALSE
20220217,2022-02-17,Thursday,17,2,February,1,2022,FALSE,FALSE
20220218,2022-02-18,Friday,18,2,February,1,2022,FALSE,FALSE
20220219,2022-02-19,Saturday,19,2,February,1,2022,TRUE,FALSE
20220220,2022-02-20,Sunday,20,2,February,1,2022,TRUE,FALSE
20220221,2022-02-21,Monday,21,2,February,1,2022,FALSE,FALSE
20220222,2022-02-22,Tuesday,22,2,February,1,2022,FALSE,FALSE
20220223,2022-02-23,Wednesday,23,2,February,1,2022,FALSE,FALSE
20220224,2022-02-24,Thursday,24,2,February,1,2022,FALSE,FALSE
20220225,2022-02-25,Friday,25,2,February,1,2022,FALSE,FALSE
20220226,2022-02-26,Saturday,26,2,February,1,2022,TRUE,FALSE
20220227,2022-02-27,Sunday,27,2,February,1,2022,TRUE,FALSE
20220228,2022-02-28,Monday,28,2,February,1,2022,FALSE,FALSE
20220301,2022-03-01,Tuesday,1,3,March,1,2022,FALSE,FALSE
20220302,2022-03-02,Wednesday,2,3,March,1,2022,FALSE,FALSE
20220303,2022-03-03,Thursday,3,3,March,1,2022,FALSE,FALSE
20220304,2022-03-04,Friday,4,3,March,1,2022,FALSE,FALSE
20220305,2022-03-05,Saturday,5,3,March,1,2022,TRUE,FALSE
20220306,2022-03-06,Sunday,6,3,March,1,2022,TRUE,FALSE
20220307,2022-03-07,Monday,7,3,March,1,2022,FALSE,FALSE
20220308,2022-03-08,Tuesday,8,3,March,1,2022,FALSE,FALSE
20220309,2022-03-09,Wednesday,9,3,March,1,2022,FALSE,FALSE
20220310,2022-03-10,Thursday,10,3,March,1,2022,FALSE,FALSE
20220311,2022-03-11,Friday,11,3,March,1,2022,FALSE,FALSE
20220312,2022-03-12,Saturday,12,3,March,1,2022,TRUE,FALSE
20220313,2022-03-13,Sunday,13,3,March,1,2022,TRUE,FALSE
20220314,2022-03-14,Monday,14,3,March,1,2022,FALSE,FALSE
20220315,2022-03-15,Tuesday,15,3,March,1,2022,FALSE,FALSE
20220316,2022-03-16,Wednesday,16,3,March,1,2022,FALSE,FALSE
20220317,2022-03-17,Thursday,17,3,March,1,2022,FALSE,FALSE
20220318,2022-03-18,Friday,18,3,March,1,2022,FALSE,FALSE
20220319,2022-03-19,Saturday,19,3,March,1,2022,TRUE,FALSE
20220320,2022-03-20,Sunday,20,3,March,1,2022,TRUE,FALSE
20220321,2022-03-21,Monday,21,3,March,1,2022,FALSE,FALSE
20220322,2022-03-22,Tuesday,22,3,March,1,2022,FALSE,FALSE
20220323,2022-03-23,Wednesday,23,3,March,1,2022,FALSE,FALSE
20220324,2022-03-24,Thursday,24,3,March,1,2022,FALSE,FALSE
20220325,2022-03-25,Friday,25,3,March,1,2022,FALSE,FALSE
20220326,2022-03-26,Saturday,26,3,March,1,2022,TRUE,FALSE
20220327,2022-03-27,Sunday,27,3,March,1,2022,TRUE,FALSE
20220328,2022-03-28,Monday,28,3,March,1,2022,FALSE,FALSE
20220329,2022-03-29,Tuesday,29,3,March,1,2022,FALSE,FALSE
20220330,2022-03-30,Wednesday,30,3,March,1,2022,FALSE,FALSE
20220331,2022-03-31,Thursday,31,3,March,1,2022,FALSE,FALSE
20220401,2022-04-01,Friday,1,4,April,2,2022,FALSE,FALSE
20220402,2022-04-02,Saturday,2,4,April,2,2022,TRUE,FALSE
20220403,2022-04-03,Sunday,3,4,April,2,2022,TRUE,FALSE
20220404,2022-04-04,Monday,4,4,April,2,2022,FALSE,FALSE
20220405,2022-04-05,Tuesday,5,4,April,2,2022,FALSE,FALSE
20220406,2022-04-06,Wednesday,6,4,April,2,2022,FALSE,FALSE
20220407,2022-04-07,Thursday,7,4,April,2,2022,FALSE,FALSE
20220408,2022-04-08,Friday,8,4,April,2,2022,FALSE,FALSE
20220409,2022-04-09,Saturday,9,4,April,2,2022,TRUE,FALSE
20220410,2022-04-10,Sunday,10,4,April,2,2022,TRUE,FALSE
20220411,2022-04-11,Monday,11,4,April,2,2022,FALSE,FALSE
20220412,2022-04-12,Tuesday,12,4,April,2,2022,FALSE,FALSE
20220413,2022-04-13,Wednesday,13,4,April,2,2022,FALSE,FALSE
20220414,2022-04-14,Thursday,14,4,April,2,2022,FALSE,FALSE
20220415,2022-04-15,Friday,15,4,April,2,2022,FALSE,FALSE
20220416,2022-04-16,Saturday,16,4,April,2,2022,TRUE,FALSE
20220417,2022-04-17,Sunday,17,4,April,2,2022,TRUE,FALSE
20220418,2022-04-18,Monday,18,4,April,2,2022,FALSE,FALSE
20220419,2022-04-19,Tuesday,19,4,April,2,2022,FALSE,FALSE
20220420,2022-04-20,Wednesday,20,4,April,2,2022,FALSE,FALSE
20220421,2022-04-21,Thursday,21,4,April,2,2022,FALSE,FALSE
20220422,2022-04-22,Friday,22,4,April,2,2022,FALSE,FALSE
20220423,2022-04-23,Saturday,23,4,April,2,2022,TRUE,FALSE
20220424,2022-04-24,Sunday,24,4,April,2,2022,TRUE,FALSE
20220425,2022-04-25,Monday,25,4,April,2,2022,FALSE,FALSE
20220426,2022-04-26,Tuesday,26,4,April,2,2022,FALSE,FALSE
20220427,2022-04-27,Wednesday,27,4,April,2,2022,FALSE,FALSE
20220428,2022-04-28,Thursday,28,4,April,2,2022,FALSE,FALSE
20220429,2022-04-29,Friday,29,4,April,2,2022,FALSE,FALSE
20220430,2022-04-30,Saturday,30,4,April,2,2022,TRUE,FALSE
20220501,2022-05-01,Sunday,1,5,May,2,2022,TRUE,FALSE
20220502,2022-05-02,Monday,2,5,May,2,2022,FALSE,FALSE
20220503,2022-05-03,Tuesday,3,5,May,2,2022,FALSE,FALSE
20220504,2022-05-04,Wednesday,4,5,May,2,2022,FALSE,FALSE
20220505,2022-05-05,Thursday,5,5,May,2,2022,FALSE,FALSE
20220506,2022-05-06,Friday,6,5,May,2,2022,FALSE,FALSE
20220507,2022-05-07,Saturday,7,5,May,2,2022,TRUE,FALSE
20220508,2022-05-08,Sunday,8,5,May,2,2022,TRUE,FALSE
20220509,2022-05-09,Monday,9,5,May,2,2022,FALSE,FALSE
20220510,2022-05-10,Tuesday,10,5,May,2,2022,FALSE,FALSE
20220511,2022-05-11,Wednesday,11,5,May,2,2022,FALSE,FALSE
20220512,2022-05-12,Thursday,12,5,May,2,2022,FALSE,FALSE
20220513,2022-05-13,Friday,13,5,May,2,2022,FALSE,FALSE
20220514,2022-05-14,Saturday,14,5,May,2,2022,TRUE,FALSE
20220515,2022-05-15,Sunday,15,5,May,2,2022,TRUE,FALSE
20220516,2022-05-16,Monday,16,5,May,2,2022,FALSE,FALSE
20220517,2022-05-17,Tuesday,17,5,May,2,2022,FALSE,FALSE
20220518,2022-05-18,Wednesday,18,5,May,2,2022,FALSE,FALSE
20220519,2022-05-19,Thursday,19,5,May,2,2022,FALSE,FALSE
20220520,2022-05-20,Friday,20,5,May,2,2022,FALSE,FALSE
20220521,2022-05-21,Saturday,21,5,May,2,2022,TRUE,FALSE
20220522,2022-05-22,Sunday,22,5,May,2,2022,TRUE,FALSE
20220523,2022-05-23,Monday,23,5,May,2,2022,FALSE,FALSE
20220524,2022-05-24,Tuesday,24,5,May,2,2022,FALSE,FALSE
20220525,2022-05-25,Wednesday,25,5,May,2,2022,FALSE,FALSE
20220526,2022-05-26,Thursday,26,5,May,2,2022,FALSE,FALSE
20220527,2022-05-27,Friday,27,5,May,2,2022,FALSE,FALSE
20220528,2022-05-28,Saturday,28,5,May,2,2022,TRUE,FALSE
20220529,2022-05-29,Sunday,29,5,May,2,2022,TRUE,FALSE
20220530,2022-05-30,Monday,30,5,May,2,2022,FALSE,FALSE
20220531,2022-05-31,Tuesday,31,5,May,2,2022,FALSE,FALSE
20220601,2022-06-01,Wednesday,1,6,June,2,2022,FALSE,FALSE
20220602,2022-06-02,Thursday,2,6,June,2,2022,FALSE,FALSE
20220603,2022-06-03,Friday,3,6,June,2,2022,FALSE,FALSE
20220604,2022-06-04,Saturday,4,6,June,2,2022,TRUE,FALSE
20220605,2022-06-05,Sunday,5,6,June,2,2022,TRUE,FALSE
20220606,2022-06-06,Monday,6,6,June,2,2022,FALSE,FALSE
20220607,2022-06-07,Tuesday,7,6,June,2,2022,FALSE,FALSE
20220608,2022-06-08,Wednesday,8,6,June,2,2022,FALSE,FALSE
20220609,2022-06-09,Thursday,9,6,June,2,2022,FALSE,FALSE
20220610,2022-06-10,Friday,10,6,June,2,2022,FALSE,FALSE
20220611,2022-06-11,Saturday,11,6,June,2,2022,TRUE,FALSE
20220612,2022-06-12,Sunday,12,6,June,2,2022,TRUE,FALSE
20220613,2022-06-13,Monday,13,6,June,2,2022,FALSE,FALSE
20220614,2022-06-14,Tuesday,14,6,June,2,2022,FALSE,FALSE
20220615,2022-06-15,Wednesday,15,6,June,2,2022,FALSE,FALSE
20220616,2022-06-16,Thursday,16,6,June,2,2022,FALSE,FALSE
20220617,2022-06-17,Friday,17,6,June,2,2022,FALSE,FALSE
20220618,2022-06-18,Saturday,18,6,June,2,2022,TRUE,FALSE
20220619,2022-06-19,Sunday,19,6,June,2,2022,TRUE,FALSE
20220620,2022-06-20,Monday,20,6,June,2,2022,FALSE,FALSE
20220621,2022-06-21,Tuesday,21,6,June,2,2022,FALSE,FALSE
20220622,2022-06-22,Wednesday,22,6,June,2,2022,FALSE,FALSE
20220623,2022-06-23,Thursday,23,6,June,2,2022,FALSE,FALSE
20220624,2022-06-24,Friday,24,6,June,2,2022,FALSE,FALSE
20220625,2022-06-25,Saturday,25,6,June,2,2022,TRUE,FALSE
20220626,2022-06-26,Sunday,26,6,June,2,2022,TRUE,FALSE
20220627,2022-06-27,Monday,27,6,June,2,2022,FALSE,FALSE
20220628,2022-06-28,Tuesday,28,6,June,2,2022,FALSE,FALSE
20220629,2022-06-29,Wednesday,29,6,June,2,2022,FALSE,FALSE
20220630,2022-06-30,Thursday,30,6,June,2,2022,FALSE,FALSE
20220701,2022-07-01,Friday,1,7,July,3,2022,FALSE,FALSE
20220702,2022-07-02,Saturday,2,7,July,3,2022,TRUE,FALSE
20220703,2022-07-03,Sunday,3,7,July,3,2022,TRUE,FALSE
20220704,2022-07-04,Monday,4,7,July,3,2022,FALSE,FALSE
20220705,2022-07-05,Tuesday,5,7,July,3,2022,FALSE,FALSE
20220706,2022-07-06,Wednesday,6,7,July,3,2022,FALSE,FALSE
20220707,2022-07-07,Thursday,7,7,July,3,2022,FALSE,FALSE
20220708,2022-07-08,Friday,8,7,July,3,2022,FALSE,FALSE
20220709,2022-07-09,Saturday,9,7,July,3,2022,TRUE,FALSE
20220710,2022-07-10,Sunday,10,7,July,3,2022,TRUE,FALSE
20220711,2022-07-11,Monday,11,7,July,3,2022,FALSE,FALSE
20220712,2022-07-12,Tuesday,12,7,July,3,2022,FALSE,FALSE
20220713,2022-07-13,Wednesday,13,7,July,3,2022,FALSE,FALSE
20220714,2022-07-14,Thursday,14,7,July,3,2022,FALSE,FALSE
20220715,2022-07-15,Friday,15,7,July,3,2022,FALSE,FALSE
20220716,2022-07-16,Saturday,16,7,July,3,2022,TRUE,FALSE
20220717,2022-07-17,Sunday,17,7,July,3,2022,TRUE,FALSE
20220718,2022-07-18,Monday,18,7,July,3,2022,FALSE,FALSE
20220719,2022-07-19,Tuesday,19,7,July,3,2022,FALSE,FALSE
20220720,2022-07-20,Wednesday,20,7,July,3,2022,FALSE,FALSE
20220721,2022-07-21,Thursday,21,7,July,3,2022,FALSE,FALSE
20220722,2022-07-22,Friday,22,7,July,3,2022,FALSE,FALSE
20220723,2022-07-23,Saturday,23,7,July,3,2022,TRUE,FALSE
20220724,2022-07-24,Sunday,24,7,July,3,2022,TRUE,FALSE
20220725,2022-07-25,Monday,25,7,July,3,2022,FALSE,FALSE
20220726,2022-07-26,Tuesday,26,7,July,3,2022,FALSE,FALSE
20220727,2022-07-27,Wednesday,27,7,July,3,2022,FALSE,FALSE
20220728,2022-07-28,Thursday,28,7,July,3,2022,FALSE,FALSE
20220729,2022-07-29,Friday,29,7,July,3,2022,FALSE,FALSE
20220730,2022-07-30,Saturday,30,7,July,3,2022,TRUE,FALSE
20220731,2022-07-31,Sunday,31,7,July,3,2022,TRUE,FALSE
20220801,2022-08-01,Monday,1,8,August,3,2022,FALSE,FALSE
20220802,2022-08-02,Tuesday,2,8,August,3,2022,FALSE,FALSE
20220803,2022-08-03,Wednesday,3,8,August,3,2022,FALSE,FALSE
20220804,2022-08-04,Thursday,4,8,August,3,2022,FALSE,FALSE
20220805,2022-08-05,Friday,5,8,August,3,2022,FALSE,FALSE
20220806,2022-08-06,Saturday,6,8,August,3,2022,TRUE,FALSE
20220807,2022-08-07,Sunday,7,8,August,3,2022,TRUE,FALSE
20220808,2022-08-08,Monday,8,8,August,3,2022,FALSE,FALSE
20220809,2022-08-09,Tuesday,9,8,August,3,2022,FALSE,FALSE
20220810,2022-08-10,Wednesday,10,8,August,3,2022,FALSE,FALSE
20220811,2022-08-11,Thursday,11,8,August,3,2022,FALSE,FALSE
20220812,2022-08-12,Friday,12,8,August,3,2022,FALSE,FALSE
20220813,2022-08-13,Saturday,13,8,August,3,2022,TRUE,FALSE
20220814,2022-08-14,Sunday,14,8,August,3,2022,TRUE,FALSE
20220815,2022-08-15,Monday,15,8,August,3,2022,FALSE,FALSE
20220816,2022-08-16,Tuesday,16,8,August,3,2022,FALSE,FALSE
20220817,2022-08-17,Wednesday,17,8,August,3,2022,FALSE,FALSE
20220818,2022-08-18,Thursday,18,8,August,3,2022,FALSE,FALSE
20220819,2022-08-19,Friday,19,8,August,3,2022,FALSE,FALSE
20220820,2022-08-20,Saturday,20,8,August,3,2022,TRUE,FALSE
20220821,2022-08-21,Sunday,21,8,August,3,2022,TRUE,FALSE
20220822,2022-08-22,Monday,22,8,August,3,2022,FALSE,FALSE
20220823,2022-08-23,Tuesday,23,8,August,3,2022,FALSE,FALSE
20220824,2022-08-24,Wednesday,24,8,August,3,2022,FALSE,FALSE
20220825,2022-08-25,Thursday,25,8,August,3,2022,FALSE,FALSE
20220826,2022-08-26,Friday,26,8,August,3,2022,FALSE,FALSE
20220827,2022-08-27,Saturday,27,8,August,3,2022,TRUE,FALSE
20220828,2022-08-28,Sunday,28,8,August,3,2022,TRUE,FALSE
20220829,2022-08-29,Monday,29,8,August,3,2022,FALSE,FALSE
20220830,2022-08-30,Tuesday,30,8,August,3,2022,FALSE,FALSE
20220831,2022-08-31,Wednesday,31,8,August,3,2022,FALSE,FALSE
20220901,2022-09-01,Thursday,1,9,September,3,2022,FALSE,FALSE
20220902,2022-09-02,Friday,2,9,September,3,2022,FALSE,FALSE
20220903,2022-09-03,Saturday,3,9,September,3,2022,TRUE,FALSE
20220904,2022-09-04,Sunday,4,9,September,3,2022,TRUE,FALSE
20220905,2022-09-05,Monday,5,9,September,3,2022,FALSE,FALSE
20220906,2022-09-06,Tuesday,6,9,September,3,2022,FALSE,FALSE
20220907,2022-09-07,Wednesday,7,9,September,3,2022,FALSE,FALSE
20220908,2022-09-08,Thursday,8,9,September,3,2022,FALSE,FALSE
20220909,2022-09-09,Friday,9,9,September,3,2022,FALSE,FALSE
20220910,2022-09-10,Saturday,10,9,September,3,2022,TRUE,FALSE
20220911,2022-09-11,Sunday,11,9,September,3,2022,TRUE,FALSE
20220912,2022-09-12,Monday,12,9,September,3,2022,FALSE,FALSE
20220913,2022-09-13,Tuesday,13,9,September,3,2022,FALSE,FALSE
20220914,2022-09-14,Wednesday,14,9,September,3,2022,FALSE,FALSE
20220915,2022-09-15,Thursday,15,9,September,3,2022,FALSE,FALSE
20220916,2022-09-16,Friday,16,9,September,3,2022,FALSE,FALSE
20220917,2022-09-17,Saturday,17,9,September,3,2022,TRUE,FALSE
20220918,2022-09-18,Sunday,18,9,September,3,2022,TRUE,FALSE
20220919,2022-09-19,Monday,19,9,September,3,2022,FALSE,FALSE
20220920,2022-09-20,Tuesday,20,9,September,3,2022,FALSE,FALSE
20220921,2022-09-21,Wednesday,21,9,September,3,2022,FALSE,FALSE
20220922,2022-09-22,Thursday,22,9,September,3,2022,FALSE,FALSE
20220923,2022-09-23,Friday,23,9,September,3,2022,FALSE,FALSE
20220924,2022-09-24,Saturday,24,9,September,3,2022,TRUE,FALSE
20220925,2022-09-25,Sunday,25,9,September,3,2022,TRUE,FALSE
20220926,2022-09-26,Monday,26,9,September,3,2022,FALSE,FALSE
20220927,2022-09-27,Tuesday,27,9,September,3,2022,FALSE,FALSE
20220928,2022-09-28,Wednesday,28,9,September,3,2022,FALSE,FALSE
20220929,2022-09-29,Thursday,29,9,September,3,2022,FALSE,FALSE
20220930,2022-09-30,Friday,30,9,September,3,2022,FALSE,FALSE
20221001,2022-10-01,Saturday,1,10,October,4,2022,TRUE,FALSE
20221002,2022-10-02,Sunday,2,10,October,4,2022,TRUE,FALSE
20221003,2022-10-03,Monday,3,10,October,4,2022,FALSE,FALSE
20221004,2022-10-04,Tuesday,4,10,October,4,2022,FALSE,FALSE
20221005,2022-10-05,Wednesday,5,10,October,4,2022,FALSE,FALSE
20221006,2022-10-06,Thursday,6,10,October,4,2022,FALSE,FALSE
20221007,2022-10-07,Friday,7,10,October,4,2022,FALSE,FALSE
20221008,2022-10-08,Saturday,8,10,October,4,2022,TRUE,FALSE
20221009,2022-10-09,Sunday,9,10,October,4,2022,TRUE,FALSE
20221010,2022-10-10,Monday,10,10,October,4,2022,FALSE,FALSE
20221011,2022-10-11,Tuesday,11,10,October,4,2022,FALSE,FALSE
20221012,2022-10-12,Wednesday,12,10,October,4,2022,FALSE,FALSE
20221013,2022-10-13,Thursday,13,10,October,4,2022,FALSE,FALSE
20221014,2022-10-14,Friday,14,10,October,4,2022,FALSE,FALSE
20221015,2022-10-15,Saturday,15,10,October,4,2022,TRUE,FALSE
20221016,2022-10-16,Sunday,16,10,October,4,2022,TRUE,FALSE
20221017,2022-10-17,Monday,17,10,October,4,2022,FALSE,FALSE
20221018,2022-10-18,Tuesday,18,10,October,4,2022,FALSE,FALSE
20221019,2022-10-19,Wednesday,19,10,October,4,2022,FALSE,FALSE
20221020,2022-10-20,Thursday,20,10,October,4,2022,FALSE,FALSE
20221021,2022-10-21,Friday,21,10,October,4,2022,FALSE,FALSE
20221022,2022-10-22,Saturday,22,10,October,4,2022,TRUE,FALSE
20221023,2022-10-23,Sunday,23,10,October,4,2022,TRUE,FALSE
20221024,2022-10-24,Monday,24,10,October,4,2022,FALSE,FALSE
20221025,2022-10-25,Tuesday,25,10,October,4,2022,FALSE,FALSE
20221026,2022-10-26,Wednesday,26,10,October,4,2022,FALSE,FALSE
20221027,2022-10-27,Thursday,27,10,October,4,2022,FALSE,FALSE
20221028,2022-10-28,Friday,28,10,October,4,2022,FALSE,FALSE
20221029,2022-10-29,Saturday,29,10,October,4,2022,TRUE,FALSE
20221030,2022-10-30,Sunday,30,10,October,4,2022,TRUE,FALSE
20221031,2022-10-31,Monday,31,10,October,4,2022,FALSE,FALSE
20221101,2022-11-01,Tuesday,1,11,November,4,2022,FALSE,FALSE
20221102,2022-11-02,Wednesday,2,11,November,4,2022,FALSE,FALSE
20221103,2022-11-03,Thursday,3,11,November,4,2022,FALSE,FALSE
20221104,2022-11-04,Friday,4,11,November,4,2022,FALSE,FALSE
20221105,2022-11-05,Saturday,5,11,November,4,2022,TRUE,FALSE
20221106,2022-11-06,Sunday,6,11,November,4,2022,TRUE,FALSE
20221107,2022-11-07,Monday,7,11,November,4,2022,FALSE,FALSE
20221108,2022-11-08,Tuesday,8,11,November,4,2022,FALSE,FALSE
20221109,2022-11-09,Wednesday,9,11,November,4,2022,FALSE,FALSE
20221110,2022-11-10,Thursday,10,11,November,4,2022,FALSE,FALSE
20221111,2022-11-11,Friday,11,11,November,4,2022,FALSE,FALSE
20221112,2022-11-12,Saturday,12,11,November,4,2022,TRUE,FALSE
20221113,2022-11-13,Sunday,13,11,November,4,2022,TRUE,FALSE
20221114,2022-11-14,Monday,14,11,November,4,2022,FALSE,FALSE
20221115,2022-11-15,Tuesday,15,11,November,4,2022,FALSE,FALSE
20221116,2022-11-16,Wednesday,16,11,November,4,2022,FALSE,FALSE
20221117,2022-11-17,Thursday,17,11,November,4,2022,FALSE,FALSE
20221118,2022-11-18,Friday,18,11,November,4,2022,FALSE,FALSE
20221119,2022-11-19,Saturday,19,11,November,4,2022,TRUE,FALSE
20221120,2022-11-20,Sunday,20,11,November,4,2022,TRUE,FALSE
20221121,2022-11-21,Monday,21,11,November,4,2022,FALSE,FALSE
20221122,2022-11-22,Tuesday,22,11,November,4,2022,FALSE,FALSE
20221123,2022-11-23,Wednesday,23,11,November,4,2022,FALSE,FALSE
20221124,2022-11-24,Thursday,24,11,November,4,2022,FALSE,FALSE
20221125,2022-11-25,Friday,25,11,November,4,2022,FALSE,FALSE
20221126,2022-11-26,Saturday,26,11,November,4,2022,TRUE,FALSE
20221127,2022-11-27,Sunday,27,11,November,4,2022,TRUE,FALSE
20221128,2022-11-28,Monday,28,11,November,4,2022,FALSE,FALSE
20221129,2022-11-29,Tuesday,29,11,November,4,2022,FALSE,FALSE
20221130,2022-11-30,Wednesday,30,11,November,4,2022,FALSE,FALSE
20221201,2022-12-01,Thursday,1,12,December,4,2022,FALSE,FALSE
20221202,2022-12-02,Friday,2,12,December,4,2022,FALSE,FALSE
20221203,2022-12-03,Saturday,3,12,December,4,2022,TRUE,FALSE
20221204,2022-12-04,Sunday,4,12,December,4,2022,TRUE,FALSE
20221205,2022-12-05,Monday,5,12,December,4,2022,FALSE,FALSE
20221206,2022-12-06,Tuesday,6,12,December,4,2022,FALSE,FALSE
20221207,2022-12-07,Wednesday,7,12,December,4,2022,FALSE,FALSE
20221208,2022-12-08,Thursday,8,12,December,4,2022,FALSE,FALSE
20221209,2022-12-09,Friday,9,12,December,4,2022,FALSE,FALSE
20221210,2022-12-10,Saturday,10,12,December,4,2022,TRUE,FALSE
20221211,2022-12-11,Sunday,11,12,December,4,2022,TRUE,FALSE
20221212,2022-12-12,Monday,12,12,December,4,2022,FALSE,FALSE
20221213,2022-12-13,Tuesday,13,12,December,4,2022,FALSE,FALSE
20221214,2022-12-14,Wednesday,14,12,December,4,2022,FALSE,FALSE
20221215,2022-12-15,Thursday,15,12,December,4,2022,FALSE,FALSE
20221216,2022-12-16,Friday,16,12,December,4,2022,FALSE,FALSE
20221217,2022-12-17,Saturday,17,12,December,4,2022,TRUE,FALSE
20221218,2022-12-18,Sunday,18,12,December,4,2022,TRUE,FALSE
20221219,2022-12-19,Monday,19,12,December,4,2022,FALSE,FALSE
20221220,2022-12-20,Tuesday,20,12,December,4,2022,FALSE,FALSE
20221221,2022-12-21,Wednesday,21,12,December,4,2022,FALSE,FALSE
20221222,2022-12-22,Thursday,22,12,December,4,2022,FALSE,FALSE
20221223,2022-12-23,Friday,23,12,December,4,2022,FALSE,FALSE
20221224,2022-12-24,Saturday,24,12,December,4,2022,TRUE,FALSE
20221225,2022-12-25,Sunday,25,12,December,4,2022,TRUE,FALSE
20221226,2022-12-26,Monday,26,12,December,4,2022,FALSE,FALSE
20221227,2022-12-27,Tuesday,27,12,December,4,2022,FALSE,FALSE
20221228,2022-12-28,Wednesday,28,12,December,4,2022,FALSE,FALSE
20221229,2022-12-29,Thursday,29,12,December,4,2022,FALSE,FALSE
20221230,2022-12-30,Friday,30,12,December,4,2022,FALSE,FALSE
20221231,2022-12-31,Saturday,31,12,December,4,2022,TRUE,FALSE
20230101,2023-01-01,Sunday,1,1,January,1,2023,TRUE,FALSE
20230102,2023-01-02,Monday,2,1,January,1,2023,FALSE,FALSE
20230103,2023-01-03,Tuesday,3,1,January,1,2023,FALSE,FALSE
20230104,2023-01-04,Wednesday,4,1,January,1,2023,FALSE,FALSE
20230105,2023-01-05,Thursday,5,1,January,1,2023,FALSE,FALSE
20230106,2023-01-06,Friday,6,1,January,1,2023,FALSE,FALSE
20230107,2023-01-07,Saturday,7,1,January,1,2023,TRUE,FALSE
20230108,2023-01-08,Sunday,8,1,January,1,2023,TRUE,FALSE
20230109,2023-01-09,Monday,9,1,January,1,2023,FALSE,FALSE
20230110,2023-01-10,Tuesday,10,1,January,1,2023,FALSE,FALSE
20230111,2023-01-11,Wednesday,11,1,January,1,2023,FALSE,FALSE
20230112,2023-01-12,Thursday,12,1,January,1,2023,FALSE,FALSE
